,x,y,change
89545,-66.37160999393939,18.45967267,-1.190452666666669
89546,-66.37160999393939,18.45958267,-2.678772000000002
89547,-66.37160999393939,18.45949267,-3.5469541666666657
89548,-66.37160999393939,18.45940267,-3.485317499999997
89549,-66.37160999393939,18.45931267,-1.9685561666666658
89552,-66.37160999393939,18.45904267,-0.8754958333333356
90046,-66.37151529696969,18.45958267,-2.1818721666666683
90048,-66.37151529696969,18.45940267,-2.985383500000001
90049,-66.37151529696969,18.45931267,-1.6064673333333275
90541,-66.3714206,18.46003267,-1.9921936666666653
90542,-66.3714206,18.45994267,-3.130129499999999
91041,-66.3713259030303,18.46003267,-1.4093335000000025
91042,-66.3713259030303,18.45994267,-3.4874041666666677
91076,-66.3713259030303,18.45688267,-4.2369769999999995
91077,-66.3713259030303,18.45679267,-3.726275833333336
91542,-66.3712312060606,18.45994267,-2.985183833333334
91543,-66.3712312060606,18.45985267,-3.4839230000000043
91576,-66.3712312060606,18.45688267,-4.7693666666666665
91577,-66.3712312060606,18.45679267,-4.757467333333334
91578,-66.3712312060606,18.45670267,-4.456140000000001
92028,-66.3711365090909,18.46120267,-2.432053833333331
92526,-66.3710418121212,18.46138267,-4.247118666666665
92527,-66.3710418121212,18.46129267,-3.66884416666667
92528,-66.3710418121212,18.46120267,-1.947612333333332
93026,-66.37094711515151,18.46138267,-3.5207853333333325
93027,-66.37094711515151,18.46129267,-2.6875923333333347
93028,-66.37094711515151,18.46120267,-1.049192333333334
94571,-66.37066302424242,18.45733267,-3.376968333333334
94572,-66.37066302424242,18.45724267,-2.788693166666665
94902,-66.37066302424242,18.42754267,-2.2948758333333323
94903,-66.37066302424242,18.42745267,-2.3032438333333367
95068,-66.37056832727272,18.45760267,-2.4871935
95069,-66.37056832727272,18.45751267,-2.3778326666666665
95071,-66.37056832727272,18.45733267,-3.9960598333333337
95072,-66.37056832727272,18.45724267,-4.058376666666668
95402,-66.37056832727272,18.42754267,-4.004508999999999
95403,-66.37056832727272,18.42745267,-3.727089833333334
95571,-66.37047363030302,18.45733267,-4.695869500000001
95572,-66.37047363030302,18.45724267,-5.221019333333331
96071,-66.37037893333333,18.45733267,-4.259670833333333
97028,-66.37018953939393,18.46120267,-4.907844500000001
97029,-66.37018953939393,18.46111267,-5.205912999999999
97030,-66.37018953939393,18.46102267,-4.794935333333331
97038,-66.37018953939393,18.46030267,-2.6553064999999982
97045,-66.37018953939393,18.45967267,-5.84410816666667
97067,-66.37018953939393,18.45769267,-2.6008518333333335
97068,-66.37018953939393,18.45760267,-2.757007833333329
97069,-66.37018953939393,18.45751267,-2.9112463333333345
97529,-66.37009484242424,18.46111267,-4.283827333333331
97530,-66.37009484242424,18.46102267,-4.389392166666667
97531,-66.37009484242424,18.46093267,-4.673854833333333
97532,-66.37009484242424,18.46084267,-4.199296666666669
97533,-66.37009484242424,18.46075267,-2.443036833333334
97544,-66.37009484242424,18.45976267,-5.7505165
97545,-66.37009484242424,18.45967267,-6.614102000000001
97546,-66.37009484242424,18.45958267,-4.9078043333333365
97555,-66.37009484242424,18.45877267,-4.559541500000002
97567,-66.37009484242424,18.45769267,-3.5321074999999986
97568,-66.37009484242424,18.45760267,-4.047134833333335
97569,-66.37009484242424,18.45751267,-2.3867641666666657
98030,-66.37000014545454,18.46102267,-4.0905095
98031,-66.37000014545454,18.46093267,-4.638479499999999
98032,-66.37000014545454,18.46084267,-4.850994666666669
98033,-66.37000014545454,18.46075267,-4.138831
98034,-66.37000014545454,18.46066267,-2.7530056666666667
98044,-66.37000014545454,18.45976267,-4.0790845000000004
98045,-66.37000014545454,18.45967267,-5.355934833333334
98046,-66.37000014545454,18.45958267,-5.396152833333334
98055,-66.37000014545454,18.45877267,-4.620591999999997
98067,-66.37000014545454,18.45769267,-3.4838024999999995
98068,-66.37000014545454,18.45760267,-3.39520933333333
98530,-66.36990544848484,18.46102267,-4.261479166666664
98531,-66.36990544848484,18.46093267,-4.326970333333335
98532,-66.36990544848484,18.46084267,-5.085255833333335
98533,-66.36990544848484,18.46075267,-6.128000833333331
98534,-66.36990544848484,18.46066267,-4.893948499999997
98538,-66.36990544848484,18.46030267,-3.933025666666669
98539,-66.36990544848484,18.46021267,-3.831868333333336
98546,-66.36990544848484,18.45958267,-5.817246500000003
98547,-66.36990544848484,18.45949267,-5.354159000000003
99029,-66.36981075151515,18.46111267,-5.044843666666665
99030,-66.36981075151515,18.46102267,-4.9859595
99031,-66.36981075151515,18.46093267,-4.503805333333336
99032,-66.36981075151515,18.46084267,-5.4202215
99033,-66.36981075151515,18.46075267,-6.296731666666666
99034,-66.36981075151515,18.46066267,-5.333523999999999
99035,-66.36981075151515,18.46057267,-4.480786166666665
99039,-66.36981075151515,18.46021267,-4.786866000000002
99040,-66.36981075151515,18.46012267,-4.885189333333333
99046,-66.36981075151515,18.45958267,-4.4376295
99047,-66.36981075151515,18.45949267,-4.901381666666667
99050,-66.36981075151515,18.45922267,-2.812007166666664
99528,-66.36971605454545,18.46120267,-5.400434666666667
99529,-66.36971605454545,18.46111267,-5.878374499999998
99530,-66.36971605454545,18.46102267,-4.841679666666664
99531,-66.36971605454545,18.46093267,-4.296856499999997
99532,-66.36971605454545,18.46084267,-4.567245
99533,-66.36971605454545,18.46075267,-5.101409166666665
99534,-66.36971605454545,18.46066267,-4.979182333333329
99538,-66.36971605454545,18.46030267,-4.465334499999999
99539,-66.36971605454545,18.46021267,-5.04237416666667
99549,-66.36971605454545,18.45931267,-3.4718081666666656
99550,-66.36971605454545,18.45922267,-4.253473666666668
99551,-66.36971605454545,18.45913267,-4.187459999999998
100029,-66.36962135757575,18.46111267,-4.612708833333329
100030,-66.36962135757575,18.46102267,-4.2875149999999955
100031,-66.36962135757575,18.46093267,-3.688191166666666
100032,-66.36962135757575,18.46084267,-3.5570656666666665
100049,-66.36962135757575,18.45931267,-4.7096540000000005
100050,-66.36962135757575,18.45922267,-4.452373166666668
100529,-66.36952666060606,18.46111267,-3.2354239999999983
100530,-66.36952666060606,18.46102267,-3.689654666666673
100531,-66.36952666060606,18.46093267,-3.2795623333333346
100549,-66.36952666060606,18.45931267,-5.464048166666668
101030,-66.36943196363636,18.46102267,-3.0065808333333344
101031,-66.36943196363636,18.46093267,-3.1192686666666702
101032,-66.36943196363636,18.46084267,-3.9825361666666694
101033,-66.36943196363636,18.46075267,-3.995411166666667
101049,-66.36943196363636,18.45931267,-4.6104020000000006
101530,-66.36933726666666,18.46102267,-3.046218166666666
101531,-66.36933726666666,18.46093267,-3.498669666666668
101532,-66.36933726666666,18.46084267,-3.572292000000001
101533,-66.36933726666666,18.46075267,-4.050462500000002
101534,-66.36933726666666,18.46066267,-4.030525333333333
102032,-66.36924256969697,18.46084267,-2.5683270000000036
102033,-66.36924256969697,18.46075267,-3.352510500000001
102034,-66.36924256969697,18.46066267,-4.383683833333331
102035,-66.36924256969697,18.46057267,-4.426585333333337
102036,-66.36924256969697,18.46048267,-3.8140779999999985
102037,-66.36924256969697,18.46039267,-2.9926438333333323
102533,-66.36914787272727,18.46075267,-3.608950499999999
102535,-66.36914787272727,18.46057267,-4.980022
102536,-66.36914787272727,18.46048267,-5.034806833333333
104454,-66.36886378181818,18.42286267,-4.672345833333333
104565,-66.36876908484848,18.45787267,-4.874677500000002
105064,-66.36867438787878,18.45796267,-6.241717333333336
105065,-66.36867438787878,18.45787267,-5.8625814999999974
105563,-66.36857969090909,18.45805267,-5.952142999999998
105564,-66.36857969090909,18.45796267,-5.862224499999998
106063,-66.36848499393939,18.45805267,-5.295100166666668
106064,-66.36848499393939,18.45796267,-4.8259760000000025
106213,-66.36848499393939,18.44455267,-1.6061151666666653
106214,-66.36848499393939,18.44446267,-1.5480438333333346
106713,-66.3683902969697,18.44455267,-1.6813354999999994
106714,-66.3683902969697,18.44446267,-1.4237420000000007
107709,-66.3682009030303,18.44491267,-2.1233813333333345
108208,-66.3681062060606,18.44500267,-3.231846000000001
108209,-66.3681062060606,18.44491267,-3.106673333333333
108210,-66.3681062060606,18.44482267,-2.2254784999999977
108213,-66.3681062060606,18.44455267,-2.9058508333333357
108214,-66.3681062060606,18.44446267,-2.7680138333333346
108709,-66.3680115090909,18.44491267,-3.3109663333333366
108710,-66.3680115090909,18.44482267,-2.764630499999999
108711,-66.3680115090909,18.44473267,-3.0519613333333346
108712,-66.3680115090909,18.44464267,-4.646001666666667
108713,-66.3680115090909,18.44455267,-5.479788666666668
108714,-66.3680115090909,18.44446267,-4.77767433333333
108715,-66.3680115090909,18.44437267,-2.971321333333332
108716,-66.3680115090909,18.44428267,-1.9570764999999959
109209,-66.36791681212121,18.44491267,-3.2848093333333317
109210,-66.36791681212121,18.44482267,-2.788989500000003
109211,-66.36791681212121,18.44473267,-4.050277333333337
109212,-66.36791681212121,18.44464267,-5.622413833333333
109213,-66.36791681212121,18.44455267,-6.491910500000001
109214,-66.36791681212121,18.44446267,-5.0478613333333335
109215,-66.36791681212121,18.44437267,-2.9205485000000024
109216,-66.36791681212121,18.44428267,-1.6237670000000008
109635,-66.36782211515151,18.45157267,-6.006211166666668
109708,-66.36782211515151,18.44500267,-5.2719458333333336
109709,-66.36782211515151,18.44491267,-5.871198833333331
109710,-66.36782211515151,18.44482267,-3.9475441666666633
109711,-66.36782211515151,18.44473267,-4.90494
109712,-66.36782211515151,18.44464267,-6.058346
109713,-66.36782211515151,18.44455267,-5.946266833333336
109714,-66.36782211515151,18.44446267,-4.200897666666666
110134,-66.36772741818181,18.45166267,-4.589054000000001
110135,-66.36772741818181,18.45157267,-5.8175791666666665
110208,-66.36772741818181,18.44500267,-4.856439166666664
110209,-66.36772741818181,18.44491267,-5.449456999999999
110210,-66.36772741818181,18.44482267,-4.063161999999998
110211,-66.36772741818181,18.44473267,-3.1166503333333324
110212,-66.36772741818181,18.44464267,-4.697034500000001
110213,-66.36772741818181,18.44455267,-4.507444666666668
110214,-66.36772741818181,18.44446267,-3.2339883333333326
110215,-66.36772741818181,18.44437267,-2.883721999999999
110635,-66.36763272121212,18.45157267,-5.152185666666666
110636,-66.36763272121212,18.45148267,-5.2560365000000004
110708,-66.36763272121212,18.44500267,-4.592745000000001
110709,-66.36763272121212,18.44491267,-4.974443833333332
110712,-66.36763272121212,18.44464267,-2.4648373333333318
110713,-66.36763272121212,18.44455267,-3.804758166666666
110714,-66.36763272121212,18.44446267,-2.4591240000000028
111129,-66.36753802424242,18.45211267,-4.0774401666666655
111130,-66.36753802424242,18.45202267,-4.930614000000002
111135,-66.36753802424242,18.45157267,-4.870440666666667
111209,-66.36753802424242,18.44491267,-4.442089666666671
111213,-66.36753802424242,18.44455267,-3.1601206666666677
111628,-66.36744332727272,18.45220267,-4.015602999999999
111629,-66.36744332727272,18.45211267,-4.6095128333333335
111630,-66.36744332727272,18.45202267,-4.463504833333335
111631,-66.36744332727272,18.45193267,-4.6895859999999985
111634,-66.36744332727272,18.45166267,-6.009834499999998
111635,-66.36744332727272,18.45157267,-5.269521166666664
111636,-66.36744332727272,18.45148267,-3.998713999999996
111710,-66.36744332727272,18.44482267,-3.7056596666666657
112128,-66.36734863030303,18.45220267,-5.500582999999999
112129,-66.36734863030303,18.45211267,-5.3725003333333365
112130,-66.36734863030303,18.45202267,-4.241347333333334
112131,-66.36734863030303,18.45193267,-4.6047805
112132,-66.36734863030303,18.45184267,-5.579321499999997
112133,-66.36734863030303,18.45175267,-6.478632333333335
112134,-66.36734863030303,18.45166267,-7.191434166666667
112135,-66.36734863030303,18.45157267,-6.603362666666664
112136,-66.36734863030303,18.45148267,-6.005516333333334
112137,-66.36734863030303,18.45139267,-4.993506666666667
112210,-66.36734863030303,18.44482267,-3.5204619999999984
112213,-66.36734863030303,18.44455267,-2.2975478333333363
112214,-66.36734863030303,18.44446267,-2.5915851666666683
112215,-66.36734863030303,18.44437267,-1.7779254999999985
112218,-66.36734863030303,18.44410267,-1.4815539999999991
112219,-66.36734863030303,18.44401267,-1.1516558333333329
112222,-66.36734863030303,18.44374267,-1.1774368333333314
112223,-66.36734863030303,18.44365267,-3.203689999999998
112224,-66.36734863030303,18.44356267,-4.354170666666663
112628,-66.36725393333333,18.45220267,-5.196165666666664
112629,-66.36725393333333,18.45211267,-4.7895198333333315
112630,-66.36725393333333,18.45202267,-4.335502
112633,-66.36725393333333,18.45175267,-4.811603
112634,-66.36725393333333,18.45166267,-6.383858833333331
112635,-66.36725393333333,18.45157267,-7.6185028333333324
112636,-66.36725393333333,18.45148267,-8.246273499999996
112637,-66.36725393333333,18.45139267,-6.787424333333332
112712,-66.36725393333333,18.44464267,-2.807428333333334
112713,-66.36725393333333,18.44455267,-3.800549333333336
112714,-66.36725393333333,18.44446267,-4.186781
112715,-66.36725393333333,18.44437267,-3.034009000000001
112716,-66.36725393333333,18.44428267,-1.5583556666666638
112717,-66.36725393333333,18.44419267,-1.957155833333335
112718,-66.36725393333333,18.44410267,-2.972790500000002
112719,-66.36725393333333,18.44401267,-2.8788136666666695
112720,-66.36725393333333,18.44392267,-1.7526268333333341
112722,-66.36725393333333,18.44374267,-1.3817820000000012
112723,-66.36725393333333,18.44365267,-3.205029999999997
112724,-66.36725393333333,18.44356267,-5.006254166666668
112725,-66.36725393333333,18.44347267,-3.4464539999999992
113120,-66.36715923636363,18.45292267,-6.421640333333336
113121,-66.36715923636363,18.45283267,-7.106144500000001
113122,-66.36715923636363,18.45274267,-6.793939666666665
113123,-66.36715923636363,18.45265267,-6.433001500000001
113129,-66.36715923636363,18.45211267,-4.530424333333331
113134,-66.36715923636363,18.45166267,-6.679660666666665
113135,-66.36715923636363,18.45157267,-8.720191166666668
113136,-66.36715923636363,18.45148267,-9.943594333333333
113137,-66.36715923636363,18.45139267,-8.452908500000001
113138,-66.36715923636363,18.45130267,-4.433253666666667
113212,-66.36715923636363,18.44464267,-3.5092311666666696
113213,-66.36715923636363,18.44455267,-3.778130833333332
113214,-66.36715923636363,18.44446267,-3.7768511666666704
113215,-66.36715923636363,18.44437267,-3.274088666666664
113216,-66.36715923636363,18.44428267,-2.679998666666666
113217,-66.36715923636363,18.44419267,-2.799292666666666
113218,-66.36715923636363,18.44410267,-2.9118711666666677
113219,-66.36715923636363,18.44401267,-3.414302833333334
113220,-66.36715923636363,18.44392267,-2.8986076666666705
113221,-66.36715923636363,18.44383267,-2.0565175000000053
113222,-66.36715923636363,18.44374267,-2.031060499999999
113223,-66.36715923636363,18.44365267,-2.8095291666666675
113224,-66.36715923636363,18.44356267,-4.124375333333333
113225,-66.36715923636363,18.44347267,-4.385124833333332
113226,-66.36715923636363,18.44338267,-1.7838668333333345
113618,-66.36706453939394,18.45310267,-5.3562080000000005
113619,-66.36706453939394,18.45301267,-6.653259500000001
113620,-66.36706453939394,18.45292267,-6.962142666666665
113621,-66.36706453939394,18.45283267,-6.407378666666665
113624,-66.36706453939394,18.45256267,-5.840776499999999
113633,-66.36706453939394,18.45175267,-5.757974833333336
113634,-66.36706453939394,18.45166267,-7.880189833333331
113635,-66.36706453939394,18.45157267,-8.850811666666663
113636,-66.36706453939394,18.45148267,-10.369894166666665
113637,-66.36706453939394,18.45139267,-8.953741833333334
113638,-66.36706453939394,18.45130267,-6.747611166666665
113639,-66.36706453939394,18.45121267,-4.454038500000001
113713,-66.36706453939394,18.44455267,-2.570307333333332
113714,-66.36706453939394,18.44446267,-2.7897878333333352
113715,-66.36706453939394,18.44437267,-3.278161833333332
113716,-66.36706453939394,18.44428267,-3.150409500000002
113717,-66.36706453939394,18.44419267,-3.2010431666666683
113718,-66.36706453939394,18.44410267,-2.8828903333333322
113719,-66.36706453939394,18.44401267,-3.3152611666666694
113720,-66.36706453939394,18.44392267,-3.3744888333333343
113721,-66.36706453939394,18.44383267,-4.248400333333336
